event_id,timestamp,machine_id,machine_type,operator_id,shift_type,event_type,speed_kmh,worker_distance_m,engine_temp_c,weather,seatbelt_status,risk_level,response_time_sec,resolved,fuel_rate_lph,acceleration_events
EVT00652,2025-05-14 16:04:00,BCK004,Backhoe,OP1021,day,normal,4.87,27.0,90.5,Sunny,Unfastened,LOW,10.6,True,6.19,2
EVT00254,2026-06-18 06:10:00,LDR002,Loader,OP1050,day,normal,2.69,12.6,58.9,Rainy,Unfastened,LOW,5.1,True,7.75,0
EVT00304,2025-10-03 18:12:00,LDR002,Loader,OP1009,night,normal,5.01,9.8,54.8,Cloudy,Unfastened,LOW,8.6,True,9.11,1
SYNTH010270,2025-06-25 05:38:39,GRD002,Grader,OP1008,night,overspeed,20.02,13.0,93.5,Foggy,Unfastened,MEDIUM,7.7,False,21.6,5
EVT00572,2025-01-27 20:40:00,EXC007,Excavator,OP1003,night,normal,4.83,15.3,88.3,Sunny,Unfastened,LOW,6.9,True,7.88,1
EVT00624,2025-05-14 09:52:00,BCK004,Backhoe,OP1021,day,normal,8.14,23.0,90.0,Sunny,Unfastened,LOW,8.9,True,8.49,0
SYNTH010225,2025-06-24 18:24:51,EXC005,Excavator,OP1022,day,high_fuel,5.62,22.6,93.2,Rainy,Unfastened,MEDIUM,1.2,False,32.01,2
SYNTH010360,2025-06-26 04:02:55,DZR001,Dozer,OP1008,night,temp_spike,4.92,20.2,111.2,Rainy,Fastened,HIGH,13.1,True,17.73,2
SYNTH010227,2025-06-24 18:47:04,LDR003,Loader,OP1059,day,high_fuel,6.74,20.1,89.9,Windy,Unfastened,LOW,1.4,False,23.6,3
EVT00263,2026-06-18 09:10:00,LDR002,Loader,OP1050,day,normal,3.91,9.0,84.3,Rainy,Unfastened,LOW,7.1,True,7.57,1
EVT00611,2025-01-28 05:14:00,EXC007,Excavator,OP1003,night,normal,2.63,18.8,84.9,Sunny,Unfastened,LOW,11.8,True,7.61,1
EVT00298,2026-06-18 16:14:00,LDR002,Loader,OP1050,day,temp_spike,3.74,9.0,113.2,Rainy,Fastened,MEDIUM,8.8,False,14.67,3
EVT00415,2025-07-21 22:42:00,GRD003,Grader,OP1056,night,temp_spike,3.67,10.9,106.7,Rainy,Fastened,MEDIUM,1.0,False,15.75,2
EVT00151,2026-05-05 21:40:00,EXC005,Excavator,OP1025,night,erratic_accel,9.95,17.8,87.9,Cloudy,Unfastened,LOW,12.4,True,15.42,8
SYNTH010317,2025-06-25 17:17:26,BCK004,Backhoe,OP1046,day,overspeed,16.71,13.0,92.6,Rainy,Unfastened,MEDIUM,10.6,True,19.52,3
SYNTH010124,2025-06-23 17:09:51,EXC002,Excavator,OP1054,day,erratic_accel,4.86,16.6,85.3,Windy,Fastened,MEDIUM,12.3,True,17.68,12
EVT00641,2025-05-14 12:18:00,BCK004,Backhoe,OP1021,day,erratic_accel,4.74,33.5,86.4,Sunny,Unfastened,LOW,5.8,True,13.19,12
SYNTH010403,2025-06-26 14:51:30,BCK002,Backhoe,OP1023,day,temp_spike,4.28,10.5,127.9,Foggy,Unfastened,HIGH,11.9,True,11.32,1
EVT00551,2026-09-07 13:20:00,LDR001,Loader,OP1034,day,normal,7.15,22.9,87.5,Windy,Unfastened,LOW,6.0,False,9.38,0
SYNTH010320,2025-06-25 18:10:59,EXC004,Excavator,OP1018,day,overspeed,14.01,20.1,87.3,Windy,Fastened,HIGH,9.2,True,14.44,7
EVT00489,2025-11-20 17:30:00,EXC002,Excavator,OP1029,day,normal,5.12,35.2,87.7,Sunny,Unfastened,LOW,6.3,False,8.03,1
SYNTH010165,2025-06-24 03:22:29,LDR003,Loader,OP1047,night,high_fuel,5.77,21.5,99.1,Cloudy,Unfastened,LOW,10.9,True,24.69,5
SYNTH010056,2025-06-23 00:01:19,GRD001,Grader,OP1060,night,erratic_accel,11.75,13.5,85.9,Foggy,Unfastened,MEDIUM,13.1,True,18.87,8
SYNTH010356,2025-06-26 03:11:18,EXC002,Excavator,OP1009,night,temp_spike,2.07,12.4,113.5,Windy,Fastened,MEDIUM,4.0,False,17.65,2
EVT00148,2026-05-05 20:56:00,EXC005,Excavator,OP1025,night,normal,5.5,11.3,86.2,Cloudy,Unfastened,LOW,6.6,False,7.86,0
EVT00147,2026-05-05 20:48:00,EXC005,Excavator,OP1025,night,normal,4.38,18.4,91.4,Cloudy,Unfastened,LOW,2.1,True,7.14,0
SYNTH010239,2025-06-24 21:45:37,EXC001,Excavator,OP1035,night,high_fuel,6.01,12.9,89.7,Cloudy,Fastened,MEDIUM,14.3,True,23.97,3
EVT00346,2025-10-04 02:28:00,LDR002,Loader,OP1009,night,normal,4.15,11.5,90.9,Cloudy,Unfastened,LOW,5.1,True,7.62,0
SYNTH010262,2025-06-25 03:37:50,LDR002,Loader,OP1028,night,high_fuel,7.49,24.6,96.7,Cloudy,Unfastened,MEDIUM,3.7,True,28.35,4
SYNTH010399,2025-06-26 13:56:30,EXC001,Excavator,OP1051,day,temp_spike,6.26,22.7,112.2,Cloudy,Unfastened,HIGH,9.8,True,14.2,1
SYNTH010005,2025-06-22 11:15:58,EXC002,Excavator,OP1060,day,erratic_accel,5.31,20.2,101.8,Rainy,Unfastened,MEDIUM,12.5,True,19.1,6
SYNTH010116,2025-06-23 15:05:33,DZR003,Dozer,OP1048,day,erratic_accel,5.12,17.8,90.8,Rainy,Fastened,HIGH,8.3,True,16.97,14
EVT00349,2025-10-04 03:12:00,LDR002,Loader,OP1009,night,normal,6.48,0.5,88.3,Cloudy,Unfastened,HIGH,3.3,True,8.84,0
EVT00464,2025-11-20 14:24:00,EXC002,Excavator,OP1029,day,normal,7.12,12.2,92.0,Sunny,Unfastened,LOW,8.6,True,8.72,1
EVT00326,2025-10-03 21:26:00,LDR002,Loader,OP1009,night,proximity_breach,6.79,1.2,85.6,Cloudy,Fastened,HIGH,6.2,False,12.68,1
EVT00187,2026-05-06 02:44:00,EXC005,Excavator,OP1025,night,normal,4.73,13.5,88.1,Cloudy,Unfastened,LOW,10.2,True,7.19,2
EVT00124,2025-12-10 13:08:00,GRD003,Grader,OP1019,day,proximity_breach,7.38,2.5,83.5,Cloudy,Fastened,HIGH,12.5,True,6.71,3
SYNTH010382,2025-06-26 09:32:28,GRD002,Grader,OP1036,day,temp_spike,3.42,19.8,109.2,Sunny,Fastened,MEDIUM,2.1,True,12.75,0
EVT00609,2025-01-28 04:32:00,EXC007,Excavator,OP1003,night,normal,4.01,25.8,90.4,Sunny,Unfastened,LOW,1.0,True,9.81,0
EVT00144,2026-05-05 19:14:00,EXC005,Excavator,OP1025,night,normal,2.71,20.2,83.9,Cloudy,Unfastened,LOW,6.2,True,9.77,0
SYNTH010097,2025-06-23 10:16:58,BCK002,Backhoe,OP1022,day,erratic_accel,11.29,15.7,93.0,Foggy,Fastened,MEDIUM,10.5,True,15.11,8
SYNTH010445,2025-06-27 01:17:27,EXC004,Excavator,OP1055,night,proximity_breach,5.77,0.8,85.2,Windy,Unfastened,HIGH,11.7,True,12.92,3
EVT00198,2025-04-11 06:28:00,EXC002,Excavator,OP1053,day,normal,5.39,19.9,86.2,Windy,Unfastened,LOW,5.9,True,7.1,1
EVT00610,2025-01-28 04:46:00,EXC007,Excavator,OP1003,night,normal,5.81,14.7,89.9,Sunny,Unfastened,LOW,8.5,True,9.75,2
SYNTH010229,2025-06-24 19:24:40,GRD002,Grader,OP1017,day,high_fuel,5.79,12.8,101.7,Foggy,Fastened,MEDIUM,4.1,True,32.13,3
SYNTH010182,2025-06-24 07:30:49,DZR003,Dozer,OP1003,day,high_fuel,5.8,21.3,98.8,Windy,Unfastened,MEDIUM,11.1,True,32.54,2
EVT00280,2026-06-18 12:24:00,LDR002,Loader,OP1050,day,temp_spike,1.53,23.1,109.0,Rainy,Fastened,MEDIUM,7.4,True,10.66,0
EVT00294,2026-06-18 15:02:00,LDR002,Loader,OP1050,day,normal,4.34,15.9,87.5,Rainy,Unfastened,LOW,8.4,True,9.75,1
SYNTH010369,2025-06-26 06:23:34,EXC002,Excavator,OP1003,day,temp_spike,2.26,12.0,114.8,Rainy,Fastened,HIGH,2.7,True,10.42,3
EVT00401,2025-07-21 22:14:00,GRD003,Grader,OP1056,night,temp_spike,2.62,18.2,111.4,Rainy,Fastened,MEDIUM,10.7,True,10.06,0
EVT00123,2025-12-10 13:06:00,GRD003,Grader,OP1019,day,proximity_breach,8.75,2.0,84.7,Cloudy,Fastened,HIGH,12.8,True,10.06,4
EVT00184,2026-05-06 02:22:00,EXC005,Excavator,OP1025,night,proximity_breach,6.31,1.9,87.7,Cloudy,Fastened,HIGH,3.8,False,12.79,2
EVT00203,2025-04-11 07:20:00,EXC002,Excavator,OP1053,day,normal,7.83,21.7,82.9,Windy,Unfastened,LOW,11.7,True,9.28,0
EVT00439,2025-11-20 06:48:00,EXC002,Excavator,OP1029,day,normal,2.82,29.3,88.6,Sunny,Unfastened,LOW,7.8,True,5.24,0
SYNTH010181,2025-06-24 07:19:02,GRD001,Grader,OP1024,day,high_fuel,6.46,13.7,92.8,Sunny,Fastened,MEDIUM,11.8,False,31.65,3
EVT00247,2025-04-11 17:42:00,EXC002,Excavator,OP1053,day,normal,6.53,14.1,83.7,Windy,Unfastened,LOW,11.0,True,7.47,0
EVT00416,2025-07-21 22:44:00,GRD003,Grader,OP1056,night,temp_spike,4.38,17.5,106.8,Rainy,Fastened,MEDIUM,10.8,True,14.57,2
SYNTH010304,2025-06-25 14:02:27,DZR001,Dozer,OP1005,day,overspeed,20.62,6.8,96.1,Rainy,Unfastened,HIGH,11.3,False,19.78,3
SYNTH010291,2025-06-25 10:48:04,DZR002,Dozer,OP1035,day,overspeed,21.03,5.4,89.2,Foggy,Fastened,MEDIUM,13.8,True,18.1,8
SYNTH010413,2025-06-26 17:15:00,GRD001,Grader,OP1025,day,proximity_breach,3.69,0.5,82.5,Windy,Unfastened,MEDIUM,11.1,True,10.36,3
SYNTH010295,2025-06-25 11:45:44,BCK001,Backhoe,OP1047,day,overspeed,14.67,18.8,86.6,Windy,Fastened,MEDIUM,8.6,False,20.97,4
EVT00053,2025-12-17 06:34:00,EXC006,Excavator,OP1045,day,normal,5.23,0.5,91.4,Windy,Fastened,HIGH,7.9,True,8.57,0
EVT00130,2025-12-10 13:22:00,GRD003,Grader,OP1019,day,proximity_breach,9.21,1.7,86.6,Cloudy,Fastened,HIGH,5.7,False,7.66,1
EVT00638,2025-05-14 11:48:00,BCK004,Backhoe,OP1021,day,erratic_accel,8.11,11.9,88.8,Sunny,Unfastened,LOW,4.5,True,18.95,7
EVT00403,2025-07-21 22:18:00,GRD003,Grader,OP1056,night,temp_spike,4.11,24.4,112.6,Rainy,Unfastened,MEDIUM,2.8,True,13.9,1
SYNTH010313,2025-06-25 16:22:57,DZR004,Dozer,OP1047,day,overspeed,17.47,6.5,92.5,Foggy,Fastened,MEDIUM,14.3,True,16.09,5
SYNTH010330,2025-06-25 20:39:51,EXC001,Excavator,OP1017,night,overspeed,13.21,10.1,95.6,Windy,Unfastened,HIGH,3.4,True,19.69,3
SYNTH010081,2025-06-23 06:20:58,BCK003,Backhoe,OP1032,day,erratic_accel,7.1,7.8,87.3,Windy,Unfastened,HIGH,2.8,True,14.45,14
SYNTH010200,2025-06-24 12:03:19,GRD001,Grader,OP1036,day,high_fuel,3.39,23.3,86.9,Cloudy,Fastened,MEDIUM,1.4,True,21.27,5
SYNTH010416,2025-06-26 18:05:54,BCK001,Backhoe,OP1013,day,proximity_breach,8.64,1.2,78.9,Rainy,Unfastened,HIGH,14.1,True,12.42,2
EVT00220,2025-04-11 10:54:00,EXC002,Excavator,OP1053,day,normal,4.61,21.5,83.8,Windy,Unfastened,LOW,7.1,True,6.03,0
EVT00642,2025-05-14 12:26:00,BCK004,Backhoe,OP1021,day,erratic_accel,7.3,29.7,87.9,Sunny,Unfastened,LOW,6.4,True,14.67,7
EVT00002,2025-03-10 07:38:00,DZR004,Dozer,OP1035,day,normal,7.74,26.7,85.4,Sunny,Unfastened,LOW,1.0,True,5.92,0
SYNTH010276,2025-06-25 07:11:31,LDR002,Loader,OP1057,day,overspeed,21.18,18.2,101.4,Sunny,Fastened,HIGH,5.6,True,17.63,3
SYNTH010338,2025-06-25 22:35:49,GRD001,Grader,OP1057,night,temp_spike,4.74,10.8,101.9,Cloudy,Fastened,HIGH,8.2,True,16.01,1
EVT00081,2025-12-17 16:02:00,EXC006,Excavator,OP1045,day,normal,7.89,0.8,86.4,Windy,Fastened,HIGH,7.2,True,7.02,1
EVT00625,2025-05-14 09:54:00,BCK004,Backhoe,OP1021,day,normal,9.16,18.7,94.4,Sunny,Unfastened,LOW,8.0,True,5.96,1
SYNTH010372,2025-06-26 07:02:38,LDR002,Loader,OP1016,day,temp_spike,2.52,10.5,126.3,Foggy,Unfastened,MEDIUM,10.1,False,16.63,3
SYNTH010286,2025-06-25 09:34:59,EXC002,Excavator,OP1011,day,overspeed,14.86,17.5,85.5,Rainy,Unfastened,HIGH,3.4,True,14.73,4
EVT00387,2025-07-21 18:50:00,GRD003,Grader,OP1056,night,normal,2.16,0.5,87.9,Rainy,Unfastened,MEDIUM,5.1,True,6.06,1
SYNTH010455,2025-06-27 03:45:54,GRD002,Grader,OP1039,night,proximity_breach,9.08,1.6,79.0,Rainy,Fastened,HIGH,3.6,False,12.77,4
SYNTH010152,2025-06-24 00:00:01,BCK004,Backhoe,OP1047,night,high_fuel,3.96,15.6,99.6,Windy,Unfastened,MEDIUM,11.6,True,33.44,2
EVT00510,2026-08-11 11:02:00,GRD002,Grader,OP1027,day,normal,4.19,5.6,87.7,Sunny,Unfastened,MEDIUM,1.7,False,5.17,0
EVT00268,2026-06-18 11:54:00,LDR002,Loader,OP1050,day,temp_spike,3.51,21.8,107.2,Rainy,Fastened,MEDIUM,1.0,False,15.67,2
SYNTH010353,2025-06-26 02:21:25,GRD003,Grader,OP1058,night,temp_spike,3.25,16.7,127.3,Rainy,Fastened,HIGH,14.0,True,14.38,0
EVT00442,2025-11-20 08:46:00,EXC002,Excavator,OP1029,day,overspeed,12.8,2.0,88.9,Sunny,Fastened,HIGH,2.7,True,20.6,7
EVT00497,2026-08-11 07:28:00,GRD002,Grader,OP1027,day,normal,3.9,32.0,91.3,Sunny,Unfastened,LOW,1.0,False,6.14,2
SYNTH010175,2025-06-24 05:45:05,LDR001,Loader,OP1012,night,high_fuel,4.25,19.3,95.7,Foggy,Unfastened,MEDIUM,13.2,False,23.24,4
EVT00113,2025-12-10 11:22:00,GRD003,Grader,OP1019,day,normal,7.17,24.1,85.7,Cloudy,Unfastened,LOW,8.4,True,6.21,1
SYNTH010037,2025-06-22 19:16:59,BCK002,Backhoe,OP1004,day,erratic_accel,7.08,9.8,86.8,Windy,Fastened,HIGH,5.4,True,19.45,6
EVT00233,2025-04-11 14:08:00,EXC002,Excavator,OP1053,day,normal,8.97,21.1,87.5,Windy,Unfastened,LOW,1.0,False,8.75,2
EVT00472,2025-11-20 14:58:00,EXC002,Excavator,OP1029,day,proximity_breach,6.29,2.3,91.1,Sunny,Fastened,HIGH,17.6,False,7.05,3
EVT00608,2025-01-28 03:54:00,EXC007,Excavator,OP1003,night,high_fuel,6.28,26.3,82.4,Sunny,Unfastened,LOW,4.7,True,21.37,4
SYNTH010017,2025-06-22 14:24:18,DZR002,Dozer,OP1050,day,erratic_accel,7.92,13.8,81.9,Foggy,Fastened,MEDIUM,6.0,True,21.8,7
EVT00374,2025-09-23 14:10:00,EXC005,Excavator,OP1044,day,normal,5.91,18.7,88.9,Windy,Unfastened,LOW,6.7,True,7.68,1
SYNTH010172,2025-06-24 05:10:44,LDR001,Loader,OP1009,night,high_fuel,3.18,24.2,93.2,Rainy,Fastened,LOW,8.0,True,22.17,4
SYNTH010009,2025-06-22 12:26:11,LDR003,Loader,OP1029,day,erratic_accel,13.47,8.0,97.0,Windy,Fastened,HIGH,10.9,True,13.52,13
SYNTH010375,2025-06-26 07:56:41,GRD003,Grader,OP1046,day,temp_spike,2.11,9.6,120.4,Cloudy,Fastened,MEDIUM,8.5,True,16.14,2
EVT00234,2025-04-11 14:18:00,EXC002,Excavator,OP1053,day,normal,7.67,13.5,87.8,Windy,Unfastened,LOW,7.0,True,9.95,1
SYNTH010164,2025-06-24 03:02:27,BCK003,Backhoe,OP1025,night,high_fuel,6.7,21.4,96.0,Rainy,Unfastened,MEDIUM,3.4,False,21.03,2
SYNTH010314,2025-06-25 16:30:31,EXC001,Excavator,OP1045,day,overspeed,20.53,7.0,99.1,Rainy,Unfastened,MEDIUM,2.5,False,17.05,8
SYNTH010022,2025-06-22 15:40:09,EXC005,Excavator,OP1037,day,erratic_accel,8.15,11.3,101.7,Rainy,Fastened,MEDIUM,9.1,True,19.53,9
EVT00318,2025-10-03 21:08:00,LDR002,Loader,OP1009,night,proximity_breach,5.23,2.2,88.2,Cloudy,Fastened,HIGH,9.6,True,6.39,2
EVT00649,2025-05-14 14:28:00,BCK004,Backhoe,OP1021,day,normal,4.29,12.9,83.0,Sunny,Unfastened,LOW,5.1,True,6.99,1
EVT00411,2025-07-21 22:34:00,GRD003,Grader,OP1056,night,temp_spike,3.87,24.0,111.6,Rainy,Fastened,MEDIUM,7.2,True,17.34,2
SYNTH010407,2025-06-26 15:49:53,EXC003,Excavator,OP1029,day,proximity_breach,4.12,2.4,88.5,Sunny,Fastened,HIGH,9.9,False,10.37,1
SYNTH010055,2025-06-22 23:45:13,BCK001,Backhoe,OP1015,night,erratic_accel,10.99,16.6,84.2,Foggy,Fastened,MEDIUM,12.7,True,14.79,10
EVT00359,2025-09-23 08:58:00,EXC005,Excavator,OP1044,day,normal,5.83,22.2,88.2,Windy,Unfastened,LOW,5.3,True,5.2,0
EVT00259,2026-06-18 08:02:00,LDR002,Loader,OP1050,day,normal,6.11,0.5,89.7,Rainy,Unfastened,HIGH,9.8,True,5.51,2
SYNTH010090,2025-06-23 08:32:35,EXC001,Excavator,OP1015,day,erratic_accel,6.55,5.6,86.7,Windy,Fastened,MEDIUM,11.7,False,18.98,7
EVT00628,2025-05-14 10:20:00,BCK004,Backhoe,OP1021,day,overspeed,14.43,27.0,90.6,Sunny,Unfastened,LOW,10.0,False,14.44,5
EVT00633,2025-05-14 11:36:00,BCK004,Backhoe,OP1021,day,temp_spike,7.56,17.1,109.8,Sunny,Fastened,MEDIUM,12.6,True,10.62,0
SYNTH010322,2025-06-25 18:39:08,DZR004,Dozer,OP1049,day,overspeed,15.12,17.3,100.9,Rainy,Fastened,MEDIUM,12.1,False,18.99,8
EVT00283,2026-06-18 12:32:00,LDR002,Loader,OP1050,day,temp_spike,4.77,6.3,109.2,Rainy,Fastened,MEDIUM,8.0,False,17.76,0
EVT00377,2025-09-23 14:48:00,EXC005,Excavator,OP1044,day,normal,5.87,0.5,83.8,Windy,Fastened,HIGH,5.5,True,8.74,1
EVT00385,2025-09-23 17:54:00,EXC005,Excavator,OP1044,day,normal,5.97,0.5,88.6,Windy,Fastened,HIGH,9.4,True,6.89,1
EVT00225,2025-04-11 12:02:00,EXC002,Excavator,OP1053,day,normal,7.1,5.5,86.0,Windy,Unfastened,MEDIUM,7.5,True,6.59,1
SYNTH010442,2025-06-27 00:30:28,BCK001,Backhoe,OP1021,night,proximity_breach,7.07,2.9,78.9,Foggy,Unfastened,HIGH,4.5,True,10.4,3
SYNTH010347,2025-06-26 00:48:23,LDR001,Loader,OP1004,night,temp_spike,4.52,8.1,120.8,Cloudy,Fastened,HIGH,13.7,True,14.66,2
EVT00473,2025-11-20 15:00:00,EXC002,Excavator,OP1029,day,proximity_breach,8.91,1.3,85.4,Sunny,Fastened,HIGH,2.6,False,8.86,1
EVT00348,2025-10-04 03:02:00,LDR002,Loader,OP1009,night,normal,7.11,13.0,89.2,Cloudy,Unfastened,LOW,5.8,True,9.63,1
EVT00506,2026-08-11 10:38:00,GRD002,Grader,OP1027,day,normal,4.74,25.2,87.2,Sunny,Unfastened,LOW,9.3,True,7.26,2
EVT00640,2025-05-14 11:56:00,BCK004,Backhoe,OP1021,day,erratic_accel,7.1,0.5,91.6,Sunny,Fastened,HIGH,11.4,True,13.22,7
SYNTH010462,2025-06-27 05:32:23,EXC001,Excavator,OP1015,night,proximity_breach,6.51,2.3,79.9,Foggy,Fastened,HIGH,11.9,False,12.81,2
SYNTH010439,2025-06-26 23:46:07,GRD002,Grader,OP1056,night,proximity_breach,4.18,0.8,85.8,Windy,Fastened,HIGH,10.0,True,11.77,4
SYNTH010143,2025-06-23 21:50:43,GRD002,Grader,OP1032,night,high_fuel,4.55,14.2,94.2,Sunny,Fastened,LOW,11.7,False,29.05,2
EVT00340,2025-10-04 00:54:00,LDR002,Loader,OP1009,night,normal,7.19,11.3,85.7,Cloudy,Unfastened,LOW,6.4,True,6.75,1
EVT00556,2026-09-07 15:56:00,LDR001,Loader,OP1034,day,normal,6.73,15.0,81.7,Windy,Unfastened,LOW,3.8,True,7.95,0
EVT00620,2025-05-14 07:04:00,BCK004,Backhoe,OP1021,day,normal,9.81,31.3,82.8,Sunny,Unfastened,LOW,1.0,False,5.22,2
EVT00028,2025-03-10 13:18:00,DZR004,Dozer,OP1035,day,normal,6.08,29.3,91.2,Sunny,Unfastened,LOW,10.3,True,5.16,1
SYNTH010335,2025-06-25 21:54:30,DZR003,Dozer,OP1057,night,overspeed,12.53,19.2,87.4,Sunny,Fastened,HIGH,4.7,True,14.32,5
EVT00646,2025-05-14 13:06:00,BCK004,Backhoe,OP1021,day,normal,6.41,13.3,85.7,Sunny,Unfastened,LOW,8.7,True,5.44,1
SYNTH010298,2025-06-25 12:40:28,LDR003,Loader,OP1054,day,overspeed,15.07,19.6,104.2,Windy,Unfastened,MEDIUM,12.5,True,19.09,6
EVT00574,2025-01-27 20:56:00,EXC007,Excavator,OP1003,night,normal,4.81,1.9,90.7,Sunny,Unfastened,MEDIUM,5.4,True,8.26,1
EVT00557,2026-09-07 16:14:00,LDR001,Loader,OP1034,day,normal,4.92,17.5,87.0,Windy,Unfastened,LOW,5.5,True,6.73,1
SYNTH010027,2025-06-22 16:54:22,GRD001,Grader,OP1056,day,erratic_accel,13.67,15.0,99.1,Windy,Fastened,MEDIUM,14.8,True,15.08,6
EVT00578,2025-01-27 22:08:00,EXC007,Excavator,OP1003,night,proximity_breach,6.61,2.3,87.8,Sunny,Fastened,HIGH,5.8,True,12.12,4
SYNTH010141,2025-06-23 21:21:19,BCK001,Backhoe,OP1031,night,high_fuel,4.21,27.3,88.9,Cloudy,Unfastened,LOW,8.3,True,26.88,3
EVT00086,2025-12-17 17:58:00,EXC006,Excavator,OP1045,day,normal,6.78,14.5,88.7,Windy,Unfastened,LOW,8.9,True,6.33,1
EVT00243,2025-04-11 16:26:00,EXC002,Excavator,OP1053,day,normal,5.34,32.1,82.0,Windy,Unfastened,LOW,9.4,True,5.5,0
SYNTH010044,2025-06-22 21:07:40,LDR003,Loader,OP1008,night,erratic_accel,14.56,16.1,91.7,Foggy,Unfastened,MEDIUM,3.7,True,16.41,11
SYNTH010184,2025-06-24 08:02:26,BCK004,Backhoe,OP1032,day,high_fuel,3.21,18.6,88.6,Windy,Fastened,LOW,14.7,True,27.7,3
EVT00160,2026-05-06 00:08:00,EXC005,Excavator,OP1025,night,normal,3.0,7.9,85.8,Cloudy,Unfastened,MEDIUM,9.4,True,8.51,2
EVT00525,2026-08-11 16:46:00,GRD002,Grader,OP1027,day,erratic_accel,5.39,17.8,89.5,Sunny,Unfastened,LOW,10.8,True,13.59,8
EVT00036,2025-03-10 14:50:00,DZR004,Dozer,OP1035,day,normal,7.13,21.3,84.0,Sunny,Unfastened,LOW,2.7,True,7.93,0
EVT00541,2026-09-07 09:52:00,LDR001,Loader,OP1034,day,normal,5.36,22.1,87.2,Windy,Unfastened,LOW,10.5,False,7.78,1
EVT00171,2026-05-06 01:54:00,EXC005,Excavator,OP1025,night,proximity_breach,6.32,2.1,86.7,Cloudy,Fastened,HIGH,9.1,True,9.26,3
SYNTH010000,2025-06-22 10:03:19,GRD001,Grader,OP1053,day,erratic_accel,15.85,12.3,88.5,Windy,Unfastened,MEDIUM,12.0,True,16.76,13
SYNTH010094,2025-06-23 09:37:10,DZR002,Dozer,OP1035,day,erratic_accel,6.72,17.4,93.2,Cloudy,Fastened,HIGH,13.3,True,16.06,13
SYNTH010386,2025-06-26 10:30:01,GRD002,Grader,OP1034,day,temp_spike,3.47,14.0,116.9,Cloudy,Unfastened,MEDIUM,4.6,False,11.57,3
SYNTH010378,2025-06-26 08:30:28,BCK004,Backhoe,OP1037,day,temp_spike,2.7,20.2,129.2,Cloudy,Fastened,MEDIUM,10.4,False,11.96,2
EVT00485,2025-11-20 15:48:00,EXC002,Excavator,OP1029,day,high_fuel,5.12,27.9,88.6,Sunny,Unfastened,LOW,13.5,True,30.89,4
SYNTH010079,2025-06-23 05:53:38,DZR002,Dozer,OP1042,night,erratic_accel,5.07,16.6,92.0,Foggy,Fastened,HIGH,8.6,False,17.94,7
SYNTH010245,2025-06-24 23:18:34,LDR003,Loader,OP1039,night,high_fuel,3.56,21.7,102.5,Sunny,Fastened,LOW,8.6,True,20.68,4
EVT00096,2025-12-10 08:58:00,GRD003,Grader,OP1019,day,proximity_breach,5.75,2.9,87.3,Cloudy,Fastened,HIGH,6.5,False,12.88,2
EVT00564,2025-01-27 18:10:00,EXC007,Excavator,OP1003,night,normal,5.99,1.9,48.5,Sunny,Fastened,HIGH,4.4,True,6.34,1
EVT00241,2025-04-11 15:54:00,EXC002,Excavator,OP1053,day,normal,6.32,0.5,84.9,Windy,Fastened,HIGH,8.3,False,7.48,0
SYNTH010088,2025-06-23 08:01:12,LDR002,Loader,OP1021,day,erratic_accel,9.04,20.4,96.3,Rainy,Unfastened,HIGH,7.1,True,19.64,8
SYNTH010209,2025-06-24 14:24:48,GRD001,Grader,OP1006,day,high_fuel,5.84,20.4,94.8,Windy,Unfastened,LOW,6.2,True,22.12,3
EVT00575,2025-01-27 22:02:00,EXC007,Excavator,OP1003,night,proximity_breach,10.63,1.2,84.5,Sunny,Fastened,HIGH,5.0,True,11.04,1
SYNTH010036,2025-06-22 19:11:27,EXC004,Excavator,OP1045,day,erratic_accel,13.87,12.3,99.7,Foggy,Unfastened,MEDIUM,14.0,True,21.41,11
EVT00461,2025-11-20 13:28:00,EXC002,Excavator,OP1029,day,normal,2.65,17.1,88.5,Sunny,Unfastened,LOW,8.0,True,7.87,0
SYNTH010237,2025-06-24 21:16:35,BCK002,Backhoe,OP1022,night,high_fuel,6.92,14.8,104.8,Cloudy,Unfastened,MEDIUM,7.4,True,24.57,2
EVT00554,2026-09-07 15:10:00,LDR001,Loader,OP1034,day,normal,7.87,1.5,91.4,Windy,Unfastened,HIGH,7.2,False,6.71,1
SYNTH010203,2025-06-24 12:51:37,GRD003,Grader,OP1034,day,high_fuel,3.36,13.8,89.6,Windy,Fastened,MEDIUM,14.2,True,26.58,5
SYNTH010395,2025-06-26 12:48:07,EXC001,Excavator,OP1009,day,temp_spike,3.71,24.7,118.9,Sunny,Fastened,HIGH,14.8,False,12.25,0
EVT00207,2025-04-11 08:02:00,EXC002,Excavator,OP1053,day,normal,6.19,0.5,87.0,Windy,Fastened,HIGH,10.6,True,7.32,0
EVT00393,2025-07-21 21:00:00,GRD003,Grader,OP1056,night,normal,2.77,10.6,88.8,Rainy,Unfastened,LOW,4.5,True,8.68,2
SYNTH010140,2025-06-23 21:03:17,GRD002,Grader,OP1022,night,high_fuel,6.8,19.8,88.6,Cloudy,Fastened,LOW,3.9,True,32.65,5
SYNTH010216,2025-06-24 16:00:35,DZR004,Dozer,OP1033,day,high_fuel,6.87,26.5,88.8,Cloudy,Fastened,LOW,3.8,True,28.53,4
